timeSerieID;2000_1;2000_2;2000_3;2000_4;2001_1;2001_2;2001_3;2001_4;2002_1;2002_2;2002_3;2002_4;2003_1;2003_2;2003_3;2003_4;2004_1;2004_2;2004_3;2004_4;2005_1;2005_2;2005_3;2005_4;2006_1;2006_2;2006_3;2006_4;2007_1;2007_2;2007_3;2007_4;2008_1;2008_2;2008_3;2008_4;2009_1;2009_2;2009_3;2009_4;2010_1;2010_2;2010_3;2010_4;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4
553600;24;26;15;19;25;19;15;19;24;29;15;21;22;25;15;8;24;27;16;20;22;22;15;20;22;23;13;21;23;29;13;17;23;21;14;17;23;23;14;19;23;23;15;18;20;23;18;14;17;21;15;22;17;21;14;18;17;19;18;17;17;21;16;13;21;20;14;19;18;21;17;18;19;24;14;15;18;21;13;eos;eos;eos;eos;eos
2666560;31;33;25;29;31;31;31;27;31;31;27;30;31;31;23;27;33;28;28;29;35;32;26;37;35;26;27;31;35;27;20;27;35;33;29;27;34;27;24;26;34;29;30;27;32;32;23;26;32;22;24;28;32;42;30;28;32;31;27;28;32;30;23;27;32;26;25;25;32;34;24;33;34;29;32;31;37;33;25;25;37;31;23;28
993003;24;20;58;42;41;23;47;43;29;19;59;23;25;16;49;41;39;26;48;30;29;22;48;48;28;23;37;54;25;23;36;31;32;28;42;36;26;46;33;35;30;24;39;36;28;29;29;34;28;32;31;27;30;22;49;43;28;20;27;39;31;25;36;58;37;26;30;39;23;45;35;27;33;26;45;56;28;71;36;29;33;56;eos;eos
2713560;27;25;24;32;26;28;26;25;26;27;23;29;26;32;20;24;26;25;28;24;24;28;21;22;24;32;23;27;24;25;17;19;24;22;23;25;24;23;23;25;24;25;20;27;24;29;24;25;24;24;23;26;23;27;20;21;24;23;21;26;22;25;22;20;13;19;24;23;23;24;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
3978565;32;42;47;49;35;40;46;43;30;43;48;46;38;41;52;45;41;54;55;51;47;57;57;46;45;52;54;61;48;51;47;44;44;44;41;41;37;42;46;43;40;42;39;40;38;44;42;37;37;48;43;38;36;41;39;35;38;39;38;35;35;40;37;34;36;39;37;34;35;39;37;33;34;45;41;37;38;40;39;36;eos;eos;eos;eos
1323068;44;46;37;31;39;53;40;38;42;58;46;37;39;37;48;40;36;35;41;51;51;37;47;31;52;42;45;30;46;34;37;37;49;40;35;28;45;28;51;43;50;31;44;32;39;47;27;40;48;35;37;43;52;29;35;55;46;30;52;39;47;38;41;49;48;50;46;37;55;36;44;46;44;34;42;27;52;35;44;39;34;31;44;35
60987;19;20;23;34;31;26;29;32;27;26;32;36;21;31;30;31;19;26;27;29;23;24;28;27;18;21;25;31;18;20;24;26;21;27;28;29;21;24;28;30;19;30;33;30;21;25;29;29;25;27;34;31;20;25;31;26;20;27;30;28;20;25;30;28;20;22;26;28;21;24;28;24;20;30;30;28;21;25;eos;eos;eos;eos;eos;eos
2009916;15;18;14;13;16;18;16;14;16;17;14;13;16;11;12;8;16;19;14;13;16;18;15;13;16;18;17;14;16;18;15;12;12;19;16;14;12;21;14;14;12;19;15;14;12;16;18;12;12;17;15;14;12;17;17;17;12;16;16;16;14;17;16;16;14;17;14;14;16;16;11;18;17;18;13;12;17;17;10;13;18;16;12;13
237241;47;60;72;46;47;60;72;42;47;60;54;46;47;60;80;49;47;60;75;46;47;60;72;46;47;60;70;40;35;60;70;43;35;54;63;44;35;54;63;34;35;54;63;48;35;47;61;62;35;44;61;29;35;47;61;48;35;40;60;18;32;47;58;36;32;51;58;62;28;47;56;43;30;47;62;43;28;34;55;52;27;49;52;eos
2983206;12;13;14;11;12;11;14;9;13;12;13;11;14;18;20;13;14;16;18;11;16;21;17;13;16;17;17;14;15;20;19;17;15;20;16;15;15;16;17;14;15;16;20;13;15;15;16;13;14;15;14;13;14;16;16;15;14;14;18;15;14;13;14;13;14;13;16;10;13;17;15;12;13;17;18;13;14;15;13;12;14;12;12;12
2138905;20;35;28;27;7;47;41;32;21;36;33;30;25;32;32;32;25;39;35;31;21;35;35;30;25;38;34;30;31;37;35;33;25;38;34;30;27;35;33;29;26;34;33;29;26;36;34;30;23;28;32;32;28;35;34;29;29;34;35;30;27;37;33;31;32;36;33;30;20;35;33;30;25;33;32;25;25;35;33;28;25;35;30;eos
1951464;6;27;30;31;5;29;28;29;6;26;29;31;8;33;29;28;10;28;30;27;19;31;31;28;10;25;29;28;22;25;27;28;29;31;28;29;3;18;29;30;12;26;28;28;15;28;29;28;15;28;23;17;15;28;30;33;23;28;26;27;20;27;26;30;17;27;26;27;22;33;27;28;36;31;26;26;17;30;22;26;18;26;25;25
2833035;1;3;8;6;6;6;8;4;6;9;8;6;11;1;7;3;8;6;6;10;8;5;6;18;4;6;8;10;4;6;7;13;4;5;12;8;4;2;7;7;4;1;7;8;10;2;7;6;10;1;7;7;10;1;7;8;14;4;3;1;7;2;5;6;7;10;7;3;1;3;11;6;7;2;5;8;9;4;4;eos;eos;eos;eos;eos
2224883;33;48;23;25;29;37;42;32;29;29;28;27;29;26;33;29;27;28;31;29;27;30;27;25;27;25;29;29;22;29;29;25;18;27;23;25;22;24;30;25;22;23;27;25;25;27;23;24;24;21;35;26;24;21;25;26;24;29;26;25;22;26;31;27;22;32;29;18;11;28;25;22;22;26;32;22;22;30;eos;eos;eos;eos;eos;eos
1045961;27;26;20;21;26;21;18;21;20;27;19;26;25;24;15;17;28;23;21;21;19;21;17;23;23;24;18;22;21;28;19;22;23;23;20;15;21;23;18;24;19;24;21;19;21;24;20;19;22;24;19;15;23;22;17;21;23;22;21;24;27;23;14;23;28;25;18;18;21;22;16;18;20;26;15;13;23;24;eos;eos;eos;eos;eos;eos
424284;29;34;34;25;27;39;31;26;28;33;34;22;27;36;24;28;28;38;28;28;29;32;21;22;28;27;31;28;32;29;30;22;27;36;32;30;10;32;29;26;29;29;33;25;27;34;30;27;23;26;27;26;20;29;31;25;28;33;27;22;24;28;27;24;24;30;31;24;26;30;29;24;28;31;27;23;26;39;30;25;27;41;37;25
2733924;29;21;14;23;29;22;17;18;29;32;16;23;29;25;11;17;29;24;16;14;29;19;15;17;25;25;15;14;25;25;17;15;21;25;19;14;21;21;17;15;21;20;18;21;21;18;18;18;23;31;20;18;26;20;20;23;29;28;25;19;23;21;16;18;31;31;17;19;26;32;21;19;27;23;17;15;27;33;18;19;25;36;28;20
3000746;8;8;7;10;8;6;9;11;8;4;8;9;8;5;8;8;8;8;9;10;8;8;9;8;8;8;9;8;8;9;9;9;8;8;10;10;8;8;10;8;8;8;10;6;9;8;11;8;9;10;12;10;10;9;12;10;10;10;11;10;10;11;12;9;10;10;11;11;10;11;11;10;10;10;9;eos;eos;eos;eos;eos;eos;eos;eos;eos
2415234;23;22;19;25;23;33;35;25;23;29;23;26;23;26;19;24;23;27;21;26;23;32;25;23;23;28;24;21;23;24;17;25;23;27;22;25;23;27;22;26;23;22;24;25;24;23;23;23;24;21;21;24;25;23;26;23;25;26;27;25;25;26;23;22;24;25;24;21;25;23;20;23;22;22;16;eos;eos;eos;eos;eos;eos;eos;eos;eos
252016;8;14;17;16;12;11;17;15;12;14;18;13;14;14;16;16;13;13;13;15;11;14;13;13;11;14;13;19;8;13;13;15;8;15;13;12;8;10;12;14;6;13;11;10;6;12;14;12;4;11;12;11;3;10;14;12;6;12;12;11;9;10;12;13;9;13;12;13;16;11;15;14;11;12;16;13;12;12;13;10;11;11;8;eos
576567;34;46;40;33;32;40;32;31;35;33;37;47;28;31;35;31;28;37;39;35;25;36;35;32;27;35;30;38;32;36;38;42;26;43;37;32;32;39;37;37;33;41;40;40;33;43;44;34;37;40;45;34;33;40;48;39;29;35;42;30;32;41;31;42;28;42;41;29;32;48;33;46;30;34;41;29;31;39;42;35;29;44;40;35
349493;22;26;20;19;22;28;19;20;16;26;19;20;28;30;22;19;24;24;18;22;27;20;19;20;21;22;18;22;24;25;19;22;24;20;18;18;21;20;18;22;21;27;18;24;11;30;22;22;8;30;22;21;11;27;21;23;11;28;24;7;6;24;22;22;29;26;20;15;20;28;22;19;14;22;19;21;18;28;20;23;16;27;20;eos
1336150;6;17;16;16;10;17;15;13;7;18;16;18;7;19;13;13;7;17;14;11;7;15;13;10;10;16;13;14;7;16;14;15;5;17;16;13;5;17;14;12;5;19;15;15;5;16;17;12;3;11;17;17;5;20;16;13;9;16;16;11;4;18;16;13;8;18;17;11;7;17;15;8;5;20;17;15;5;16;eos;eos;eos;eos;eos;eos
341555;24;29;25;30;15;25;26;28;20;28;27;28;24;29;25;27;23;28;25;25;25;26;23;26;27;29;25;26;23;30;23;26;25;32;23;24;25;26;24;23;24;26;23;26;25;30;29;23;25;26;24;20;25;22;25;30;27;26;23;23;18;29;24;23;25;31;22;21;25;27;23;19;25;27;24;20;27;29;23;21;26;28;eos;eos
2678250;33;37;30;37;33;30;27;32;33;27;27;32;33;34;28;32;33;32;24;32;38;35;24;30;38;41;27;30;43;30;14;30;43;32;28;30;43;26;26;35;43;32;22;28;43;27;23;28;40;30;24;30;40;38;25;32;40;28;25;32;36;33;24;25;36;26;30;27;38;23;27;32;38;21;26;31;39;29;24;30;39;26;25;30
2230859;10;23;22;17;8;16;24;15;13;24;20;13;8;10;22;9;8;27;23;19;5;19;24;17;6;18;24;12;11;18;22;16;5;16;18;14;8;21;21;20;8;19;21;14;4;22;22;9;8;23;20;10;9;21;19;7;11;25;20;10;5;18;18;9;9;17;18;12;3;18;19;9;5;17;20;15;5;16;18;14;4;20;eos;eos
3955601;34;38;27;23;32;42;27;30;31;47;36;30;29;32;27;27;26;25;27;26;24;23;19;22;22;22;15;21;22;20;17;18;22;22;19;20;21;30;21;20;21;23;20;19;22;24;19;20;22;24;23;21;21;21;20;20;20;25;20;22;20;22;22;19;20;19;27;19;20;17;21;19;20;19;20;19;19;24;23;20;20;21;20;eos
1013223;22;17;13;10;22;18;17;17;20;17;10;17;13;21;11;12;19;23;13;21;20;23;13;17;16;17;14;21;20;20;10;17;16;21;11;17;11;20;14;11;21;20;13;19;13;20;14;14;14;18;14;19;17;19;14;15;14;21;7;12;17;18;7;16;22;21;45;27;32;50;37;20;29;46;43;23;17;40;33;20;23;31;33;23
2672879;14;20;17;20;14;20;21;19;18;21;22;24;11;16;13;16;14;21;15;19;18;22;16;15;15;22;18;22;19;20;13;19;19;19;16;20;19;20;17;20;19;16;21;19;16;17;21;20;14;27;21;20;11;12;18;19;14;20;11;15;14;15;15;21;8;14;14;19;16;13;19;19;16;15;11;23;17;22;16;21;16;17;18;eos
3345496;15;19;18;7;6;19;19;10;6;23;19;11;6;10;17;14;6;18;15;13;6;21;18;9;6;18;17;7;6;13;17;13;5;23;21;8;5;11;22;5;4;5;19;11;4;19;18;1;4;24;15;6;4;6;16;2;4;1;18;10;4;7;19;8;5;4;16;11;3;16;17;7;3;11;15;6;3;7;15;eos;eos;eos;eos;eos
3761647;26;27;25;21;26;23;27;26;26;26;27;26;26;24;22;27;26;27;25;26;26;25;24;26;26;22;31;27;25;25;23;25;25;29;30;23;25;26;27;24;25;25;25;21;25;27;28;26;25;26;25;22;26;29;31;35;27;27;35;14;28;25;33;28;28;29;29;32;26;27;26;26;28;24;39;29;28;30;27;23;26;32;36;eos
563306;26;31;30;21;24;27;30;20;24;29;26;23;24;26;30;16;23;29;26;22;22;31;23;22;22;29;26;24;22;29;27;21;22;32;26;22;22;29;27;21;22;27;28;24;22;31;29;21;21;28;29;22;21;28;24;19;21;27;24;21;21;29;23;24;19;27;20;21;20;27;24;23;21;30;26;23;20;27;23;21;20;26;31;26
1851955;4;21;14;20;4;14;14;13;4;19;19;15;4;18;15;12;4;18;14;8;4;14;15;14;4;17;14;17;4;15;17;16;6;19;17;16;6;20;18;17;9;18;17;17;9;15;17;16;9;15;17;20;12;15;17;17;9;12;17;14;12;15;15;16;14;15;17;16;8;15;17;20;16;17;13;13;11;13;14;13;11;15;14;9
1817279;16;34;28;43;36;34;32;43;56;38;31;43;21;37;36;44;21;37;34;40;21;29;36;48;19;44;31;45;17;39;26;42;19;36;31;42;17;39;36;48;17;48;31;42;19;38;37;43;26;38;32;43;21;27;32;33;19;30;34;40;33;22;35;48;21;31;28;51;13;38;38;47;46;23;38;49;25;2;35;24;29;23;29;eos
3335792;31;33;34;33;29;37;36;33;33;43;34;39;36;49;37;42;30;37;32;33;32;48;29;33;29;42;40;31;32;36;45;37;25;37;41;30;26;40;34;32;29;36;40;32;32;39;35;36;46;51;41;30;37;37;43;43;27;45;45;39;30;41;38;37;32;40;38;34;30;41;44;31;28;34;37;35;27;29;32;34;29;38;36;30
3648110;12;13;14;10;12;13;13;10;12;16;15;11;12;13;16;11;13;17;15;13;13;14;16;12;13;12;13;9;13;15;16;12;13;13;14;12;12;15;15;12;13;14;12;9;13;11;14;13;12;13;14;11;12;16;14;11;13;14;13;12;13;12;14;11;13;14;15;12;13;14;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
1115039;9;8;10;16;9;5;10;16;9;8;11;13;9;11;12;11;10;13;9;13;10;9;11;13;11;11;11;11;11;6;11;13;12;10;11;12;14;8;11;6;12;11;9;14;12;10;14;10;14;9;12;16;13;10;5;12;10;9;9;12;14;6;10;13;13;14;11;13;10;3;7;10;6;10;2;8;19;7;4;10;14;2;eos;eos
2920738;12;6;11;20;13;7;10;20;12;2;10;18;12;6;9;15;12;7;10;20;12;6;9;12;12;7;10;16;12;11;10;22;12;10;14;17;13;9;8;14;13;6;11;18;13;11;13;14;13;11;11;16;13;11;13;15;13;11;11;13;13;11;11;23;12;9;12;13;12;11;10;21;12;8;11;13;11;14;12;eos;eos;eos;eos;eos
117891;20;3;12;12;20;6;15;12;11;8;14;12;11;4;18;12;11;6;16;12;2;1;14;12;3;4;18;10;3;4;17;9;4;6;15;9;4;9;20;9;4;9;14;9;7;6;15;9;10;2;13;10;10;2;14;10;10;2;14;10;8;1;13;10;5;3;12;11;8;3;10;10;1;14;12;8;2;4;9;eos;eos;eos;eos;eos
1823240;21;23;21;22;21;22;24;20;20;22;21;17;19;22;20;17;18;19;20;15;18;21;23;15;20;21;22;14;18;21;19;16;20;26;26;17;21;29;25;19;23;20;30;19;23;26;25;21;22;25;23;22;21;27;21;11;21;23;20;20;21;23;23;19;20;22;18;19;20;23;19;14;20;19;22;15;19;22;22;17;19;24;25;15
392951;21;21;15;14;21;24;16;14;21;25;15;14;22;21;16;14;22;22;16;17;22;18;16;16;22;19;15;20;22;24;13;20;22;23;18;16;22;19;16;30;22;17;17;19;20;21;16;15;22;19;15;15;22;21;12;15;20;12;15;16;23;24;14;16;23;21;14;17;22;16;16;26;23;16;10;18;25;21;16;15;23;16;16;14
2164564;31;34;37;35;30;35;33;37;30;35;37;34;22;33;33;30;30;34;36;34;32;35;33;32;30;36;35;35;33;29;37;32;25;34;37;30;33;35;31;31;33;36;32;32;33;34;35;31;30;32;34;32;30;34;37;31;30;32;33;33;26;35;35;23;29;27;34;32;26;35;34;32;28;36;37;36;35;35;37;eos;eos;eos;eos;eos
728100;28;25;28;22;19;26;27;26;27;24;30;26;27;23;31;25;26;26;31;23;31;27;35;22;28;43;23;24;29;32;38;24;30;37;39;25;33;41;36;32;32;37;41;32;30;37;40;26;33;38;36;22;32;36;41;34;29;40;40;30;31;39;41;21;27;38;37;33;22;35;36;25;30;36;41;32;32;38;38;29;32;37;34;28
2271085;21;19;20;23;21;20;25;20;21;14;23;27;21;21;14;26;21;23;20;25;21;19;20;29;24;26;21;25;24;21;19;25;24;19;22;23;27;23;20;23;22;21;21;25;16;22;24;26;16;19;22;24;16;17;21;21;16;20;22;22;17;19;21;27;21;16;22;18;24;23;22;22;17;17;13;20;23;21;16;23;21;18;14;24
2840051;24;33;32;27;24;34;34;28;24;38;29;30;24;20;31;31;28;39;36;28;33;41;38;31;33;42;44;29;33;35;38;31;33;39;35;30;28;38;33;31;28;37;39;29;20;30;39;28;28;37;33;33;28;36;38;29;28;37;35;29;28;35;33;22;30;39;35;28;29;34;42;33;30;35;36;28;30;40;eos;eos;eos;eos;eos;eos
235479;28;30;27;24;30;34;37;36;27;30;35;32;32;30;26;33;28;32;32;33;35;30;38;31;32;36;31;29;32;35;34;36;32;28;35;41;32;28;33;30;31;32;31;31;32;30;34;34;32;32;42;31;34;32;29;33;30;31;31;26;32;29;31;34;35;33;30;32;29;30;35;33;31;32;36;29;34;31;30;35;31;30;32;eos
2332197;31;19;18;18;29;20;23;22;14;23;22;21;29;19;24;24;29;22;22;21;28;30;19;19;29;23;26;22;31;20;24;19;27;19;29;19;26;25;25;18;26;23;25;19;20;19;26;19;25;22;16;23;25;21;20;16;27;21;20;21;26;20;20;18;25;20;21;20;29;20;18;20;28;20;18;19;28;26;20;19;28;20;19;23
2509075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eos;eos;eos;eos;eos
952342;25;28;18;21;24;23;17;22;25;28;17;21;25;32;14;12;23;22;14;19;29;27;14;23;25;26;22;26;30;25;13;21;24;26;13;16;17;26;23;20;19;27;16;19;19;24;18;21;22;24;17;20;26;17;19;18;24;26;20;19;27;21;15;20;27;26;13;17;22;20;11;20;23;25;12;13;15;22;11;28;22;21;13;18
1101632;64;69;67;46;46;64;65;64;70;66;67;66;66;64;65;67;67;68;65;69;61;65;62;55;58;68;65;62;64;63;66;65;63;64;66;67;67;63;64;62;69;70;67;66;66;66;63;69;68;68;64;55;70;72;69;72;70;66;71;79;66;70;72;69;68;64;71;67;67;70;72;66;70;71;69;70;71;68;65;eos;eos;eos;eos;eos
3322290;26;25;28;28;27;20;29;28;27;24;25;28;24;28;25;27;34;27;22;28;26;27;22;24;25;28;30;28;30;26;18;28;28;24;31;30;28;32;27;34;30;27;24;24;30;23;26;27;25;24;26;27;25;25;29;31;25;26;24;26;24;23;29;22;25;23;21;26;25;28;19;21;25;23;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
2425529;20;25;20;20;20;23;26;22;20;24;21;23;15;14;22;24;21;27;21;18;18;20;17;22;18;25;26;24;21;22;29;29;21;31;29;21;21;32;30;27;21;32;29;25;22;24;29;24;22;26;24;24;18;14;29;24;22;26;24;24;22;21;23;18;14;22;27;23;25;22;26;24;26;24;24;24;27;31;34;eos;eos;eos;eos;eos
2445850;24;22;25;27;22;23;29;25;24;15;29;23;25;18;32;28;26;19;33;23;23;26;29;32;28;33;23;32;28;36;48;29;23;30;36;29;28;29;38;27;28;25;39;27;23;24;32;24;33;25;31;25;28;24;28;25;27;23;26;26;28;21;34;35;28;21;23;30;28;23;25;26;28;29;32;26;28;21;eos;eos;eos;eos;eos;eos
1394282;18;18;15;21;21;17;15;22;24;18;17;14;21;16;11;18;21;19;20;16;21;21;18;16;21;17;16;15;21;17;15;16;18;17;13;16;18;15;17;14;18;17;15;18;14;14;16;15;18;14;15;16;18;12;13;13;18;12;14;14;18;14;15;16;22;14;13;15;22;14;12;21;19;15;9;18;21;13;12;eos;eos;eos;eos;eos
2238498;26;30;25;30;26;31;27;30;27;24;29;28;25;34;28;31;24;31;28;29;24;27;27;25;24;30;28;25;23;27;23;32;24;30;26;26;31;31;32;26;25;23;27;28;26;28;32;27;26;27;28;28;25;23;22;26;26;30;25;29;25;29;29;33;28;27;34;24;24;28;27;28;17;27;26;31;32;31;29;29;24;30;24;29
1799714;39;37;36;36;39;39;38;34;39;36;32;36;39;32;31;31;70;38;45;60;70;50;72;60;70;62;63;60;70;67;64;60;70;69;71;60;58;66;65;58;58;71;61;58;47;65;67;56;45;40;63;56;47;60;70;54;49;74;71;50;49;64;62;65;53;73;68;52;57;61;64;54;57;62;61;55;64;61;71;54;70;75;64;55
2840139;22;21;51;36;22;44;22;29;22;20;45;30;22;30;22;28;22;24;29;28;22;34;33;35;22;23;30;44;28;59;16;15;33;64;26;37;33;35;36;48;33;26;31;33;32;36;36;39;31;31;28;40;31;39;29;40;31;27;36;56;31;18;39;16;37;44;35;24;31;52;21;32;43;47;28;eos;eos;eos;eos;eos;eos;eos;eos;eos
3745384;12;13;13;10;10;14;10;11;9;9;11;10;9;6;10;9;8;7;11;8;8;9;11;8;8;9;10;8;8;9;7;8;10;10;8;10;10;11;9;10;10;9;9;10;10;9;11;14;9;12;11;9;9;8;8;8;9;9;10;9;9;9;9;9;9;8;10;9;9;10;9;38;12;8;7;8;16;10;9;22;16;33;30;eos
3231791;21;26;22;26;21;24;29;26;21;29;21;24;21;28;23;29;21;30;23;26;21;28;20;29;21;30;26;30;21;28;25;31;25;23;24;27;29;24;20;27;31;22;23;27;29;24;24;26;31;27;20;26;31;28;25;29;29;31;22;28;33;32;21;22;31;27;21;31;28;29;21;31;28;24;20;eos;eos;eos;eos;eos;eos;eos;eos;eos
3364720;21;23;29;38;21;23;29;23;21;25;29;27;21;23;23;23;22;21;24;25;22;16;23;24;23;17;21;24;23;18;21;21;23;21;21;19;23;14;24;23;28;23;25;32;36;31;25;31;36;31;23;32;32;23;20;43;44;37;34;31;38;37;26;32;33;31;30;36;32;28;26;37;34;41;44;39;34;28;35;38;33;29;eos;eos
3597868;24;19;29;22;24;25;23;21;24;28;23;20;24;25;27;23;24;16;30;18;24;25;23;20;24;31;21;25;24;24;22;32;24;25;25;19;20;26;25;26;17;25;25;34;17;23;22;24;17;25;24;18;17;28;28;28;17;23;26;19;17;25;24;20;22;28;30;10;22;22;20;18;22;26;18;12;26;27;24;eos;eos;eos;eos;eos
3271564;30;30;28;27;30;30;28;36;30;30;27;29;30;30;26;31;30;30;28;30;30;30;26;35;30;30;25;33;30;30;29;31;22;32;26;32;22;32;27;31;16;33;28;29;22;33;26;32;22;10;27;27;16;14;28;35;22;7;35;23;16;10;30;38;9;19;27;34;22;11;27;23;18;23;28;35;27;19;29;21;27;9;30;22
563430;32;23;19;26;26;22;20;26;33;29;19;26;32;25;16;19;32;25;18;26;30;24;15;12;33;27;22;25;34;34;20;15;33;33;18;18;30;31;23;20;29;29;17;16;31;27;16;22;33;35;15;25;31;28;18;21;28;30;19;21;31;24;15;28;34;26;16;13;31;26;18;18;19;27;16;17;29;27;19;19;31;28;17;22
264261;36;31;28;26;32;28;25;26;36;40;25;27;37;40;28;32;44;37;29;27;38;29;26;29;38;24;25;32;32;38;28;29;35;30;28;28;35;26;28;29;32;39;30;32;34;40;29;30;21;32;26;30;34;32;23;28;34;20;23;32;8;32;10;26;35;32;24;26;31;32;27;29;26;23;22;26;31;31;eos;eos;eos;eos;eos;eos
2337649;14;15;12;13;14;16;12;13;14;16;12;13;15;17;12;12;16;22;14;15;17;20;15;15;17;18;14;13;17;20;14;13;16;20;16;14;16;16;14;14;16;18;14;18;16;17;15;15;17;14;14;15;17;16;14;15;17;18;15;13;17;15;15;12;17;15;15;13;17;14;16;14;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
